timestamp,segmen,target,durasi_ms,ok,extra
2026-07-22 08:05:05,lora_link,Node1,1099.05,1,rssi=-65;snr=9.75;bytes=182
2026-07-22 08:05:05,firebase_upload,detection_system/node1,68.96,1,bytes=292
2026-07-22 08:05:06,lora_link,Node2,1098.89,1,rssi=-67;snr=9.75;bytes=182
2026-07-22 08:05:06,firebase_upload,detection_system/node2,192.00,1,bytes=292
2026-07-22 08:05:06,kalibrasi_compute,Node2,1.51,1,
2026-07-22 08:05:06,kalibrasi_total,Node2,75385.91,1,n_frame=20
2026-07-22 08:05:07,lora_link,Node3,1096.90,1,rssi=-61;snr=9.5;bytes=182
2026-07-22 08:05:07,firebase_upload,detection_system/node3,90.27,1,bytes=291
2026-07-22 08:05:07,kalibrasi_compute,Node3,0.56,1,
2026-07-22 08:05:07,kalibrasi_total,Node3,75282.92,1,n_frame=20
2026-07-22 08:05:09,lora_link,Node1,1096.63,1,rssi=-65;snr=9.75;bytes=182
2026-07-22 08:05:09,firebase_upload,detection_system/node1,82.48,1,bytes=292
2026-07-22 08:05:09,kalibrasi_compute,Node1,0.73,1,
2026-07-22 08:05:09,kalibrasi_total,Node1,75277.65,1,n_frame=20
2026-07-22 08:05:10,lora_link,Node2,1101.20,1,rssi=-67;snr=9.5;bytes=182
2026-07-22 08:05:10,firebase_upload,detection_system/node2,83.70,1,bytes=291
2026-07-22 08:05:11,lora_link,Node3,1100.94,1,rssi=-60;snr=9.75;bytes=182
2026-07-22 08:05:11,firebase_upload,detection_system/node3,70.98,1,bytes=292
2026-07-22 08:05:13,lora_link,Node1,1096.48,1,rssi=-64;snr=9.5;bytes=182
2026-07-22 08:05:13,firebase_upload,detection_system/node1,67.79,1,bytes=291
2026-07-22 08:05:14,lora_link,Node2,1100.89,1,rssi=-65;snr=9.5;bytes=182
2026-07-22 08:05:14,firebase_upload,detection_system/node2,81.35,1,bytes=291
2026-07-22 08:05:15,lora_link,Node3,1097.98,1,rssi=-59;snr=9.75;bytes=182
2026-07-22 08:05:15,firebase_upload,detection_system/node3,71.68,1,bytes=292
2026-07-22 08:05:17,lora_link,Node1,1096.99,1,rssi=-64;snr=10.0;bytes=182
2026-07-22 08:05:17,firebase_upload,detection_system/node1,98.79,1,bytes=292
2026-07-22 08:05:18,lora_link,Node2,1100.68,1,rssi=-65;snr=9.5;bytes=182
2026-07-22 08:05:18,firebase_upload,detection_system/node2,68.46,1,bytes=291
2026-07-22 08:05:19,lora_link,Node3,1098.40,1,rssi=-60;snr=9.75;bytes=182
2026-07-22 08:05:19,firebase_upload,detection_system/node3,69.64,1,bytes=292
2026-07-22 08:05:20,lora_link,Node1,1099.04,1,rssi=-64;snr=9.75;bytes=182
2026-07-22 08:05:21,firebase_upload,detection_system/node1,92.34,1,bytes=292
2026-07-22 08:05:22,lora_link,Node2,1095.76,1,rssi=-66;snr=9.75;bytes=182
2026-07-22 08:05:22,firebase_upload,detection_system/node2,66.12,1,bytes=292
2026-07-22 08:05:23,lora_link,Node3,1101.34,1,rssi=-60;snr=10.0;bytes=182
2026-07-22 08:05:23,firebase_upload,detection_system/node3,75.33,1,bytes=292
2026-07-22 08:05:24,lora_link,Node1,1100.75,1,rssi=-65;snr=9.5;bytes=182
2026-07-22 08:05:25,firebase_upload,detection_system/node1,80.05,1,bytes=291
2026-07-22 08:05:26,lora_link,Node2,1097.84,1,rssi=-66;snr=10.0;bytes=182
2026-07-22 08:05:26,firebase_upload,detection_system/node2,70.57,1,bytes=292
2026-07-22 08:05:26,decision,Node2,0.07,1,pred=0
2026-07-22 08:05:26,firebase_upload,detection_system/node2,71.72,1,bytes=128
2026-07-22 08:05:26,firebase_upload,Timeseries/Node2,79.57,1,bytes=58
2026-07-22 08:05:26,gw_total_frame,Node2,228.73,1,
2026-07-22 08:05:27,lora_link,Node3,1087.35,1,rssi=-60;snr=10.0;bytes=182
2026-07-22 08:05:27,firebase_upload,detection_system/node3,84.46,1,bytes=292
2026-07-22 08:05:27,decision,Node3,0.03,1,pred=0
2026-07-22 08:05:27,firebase_upload,detection_system/node3,65.83,1,bytes=128
2026-07-22 08:05:27,firebase_upload,Timeseries/Node3,69.95,1,bytes=58
2026-07-22 08:05:27,gw_total_frame,Node3,225.19,1,
2026-07-22 08:05:28,lora_link,Node1,1091.00,1,rssi=-64;snr=9.75;bytes=182
2026-07-22 08:05:28,firebase_upload,detection_system/node1,76.63,1,bytes=292
2026-07-22 08:05:28,decision,Node1,0.04,1,pred=0
2026-07-22 08:05:29,firebase_upload,detection_system/node1,74.41,1,bytes=128
2026-07-22 08:05:29,firebase_upload,Timeseries/Node1,70.27,1,bytes=58
2026-07-22 08:05:29,gw_total_frame,Node1,225.30,1,
2026-07-22 08:05:30,lora_link,Node2,1091.28,1,rssi=-66;snr=9.75;bytes=182
2026-07-22 08:05:30,firebase_upload,detection_system/node2,85.25,1,bytes=292
2026-07-22 08:05:31,lora_link,Node3,1100.97,1,rssi=-60;snr=10.0;bytes=182
2026-07-22 08:05:31,firebase_upload,detection_system/node3,70.43,1,bytes=292
2026-07-22 08:05:32,lora_link,Node1,1097.36,1,rssi=-64;snr=8.75;bytes=182
2026-07-22 08:05:32,firebase_upload,detection_system/node1,81.96,1,bytes=292
2026-07-22 08:05:34,lora_link,Node2,1094.47,1,rssi=-64;snr=9.75;bytes=182
2026-07-22 08:05:34,firebase_upload,detection_system/node2,86.36,1,bytes=292
2026-07-22 08:05:34,decision,Node2,0.04,1,pred=0
2026-07-22 08:05:34,firebase_upload,detection_system/node2,72.96,1,bytes=128
2026-07-22 08:05:34,firebase_upload,Timeseries/Node2,90.17,1,bytes=58
2026-07-22 08:05:34,gw_total_frame,Node2,255.08,1,
2026-07-22 08:05:35,lora_link,Node3,1061.00,1,rssi=-60;snr=10.0;bytes=182
2026-07-22 08:05:35,firebase_upload,detection_system/node3,72.45,1,bytes=292
2026-07-22 08:05:35,decision,Node3,0.04,1,pred=0
2026-07-22 08:05:35,firebase_upload,detection_system/node3,70.27,1,bytes=128
2026-07-22 08:05:35,firebase_upload,Timeseries/Node3,71.59,1,bytes=58
2026-07-22 08:05:35,gw_total_frame,Node3,220.28,1,
2026-07-22 08:05:36,lora_link,Node1,1095.26,1,rssi=-65;snr=9.25;bytes=182
2026-07-22 08:05:36,firebase_upload,detection_system/node1,91.02,1,bytes=292
2026-07-22 08:05:36,decision,Node1,0.04,1,pred=0
2026-07-22 08:05:36,firebase_upload,detection_system/node1,70.73,1,bytes=128
2026-07-22 08:05:37,firebase_upload,Timeseries/Node1,93.45,1,bytes=58
2026-07-22 08:05:37,gw_total_frame,Node1,260.62,1,
2026-07-22 08:05:38,lora_link,Node2,1074.71,1,rssi=-65;snr=9.5;bytes=182
2026-07-22 08:05:38,firebase_upload,detection_system/node2,71.04,1,bytes=291
2026-07-22 08:05:39,lora_link,Node3,1097.92,1,rssi=-59;snr=10.0;bytes=182
2026-07-22 08:05:39,firebase_upload,detection_system/node3,84.96,1,bytes=292
2026-07-22 08:05:40,lora_link,Node1,1094.84,1,rssi=-64;snr=9.25;bytes=182
2026-07-22 08:05:40,firebase_upload,detection_system/node1,88.60,1,bytes=292
2026-07-22 08:05:42,lora_link,Node2,1100.77,1,rssi=-65;snr=9.25;bytes=182
2026-07-22 08:05:42,firebase_upload,detection_system/node2,84.18,1,bytes=292
2026-07-22 08:05:42,decision,Node2,0.03,1,pred=0
2026-07-22 08:05:42,firebase_upload,detection_system/node2,71.77,1,bytes=128
2026-07-22 08:05:42,firebase_upload,Timeseries/Node2,91.42,1,bytes=58
2026-07-22 08:05:42,gw_total_frame,Node2,253.96,1,
2026-07-22 08:05:43,lora_link,Node3,1061.52,1,rssi=-60;snr=9.75;bytes=182
2026-07-22 08:05:43,firebase_upload,detection_system/node3,69.61,1,bytes=292
2026-07-22 08:05:43,decision,Node3,0.02,1,pred=0
2026-07-22 08:05:43,firebase_upload,detection_system/node3,69.09,1,bytes=128
2026-07-22 08:05:43,firebase_upload,Timeseries/Node3,68.75,1,bytes=58
