timestamp,node,burst_count_mean,active_ch_mean,prediksi,fase
2026-07-17 11:10:43,Node3,5.600,8.000,8.500,15.800,0,deteksi
2026-07-17 11:10:48,Node3,5.000,8.600,8.500,15.800,0,deteksi
2026-07-17 11:10:53,Node3,6.400,10.600,8.500,15.800,0,deteksi
2026-07-17 11:10:58,Node3,7.000,11.400,8.500,15.800,0,deteksi
2026-07-17 11:11:03,Node3,5.200,7.000,8.500,15.800,0,deteksi
2026-07-17 11:11:08,Node3,4.400,6.200,8.500,15.800,0,deteksi
2026-07-17 11:11:13,Node3,5.600,8.600,8.500,15.800,0,deteksi
2026-07-17 11:11:19,Node3,6.600,10.200,8.500,15.800,0,deteksi
2026-07-17 11:11:24,Node3,6.000,9.600,8.500,15.800,0,deteksi
2026-07-17 11:11:29,Node3,4.800,7.600,8.500,15.800,0,deteksi
2026-07-17 11:11:37,Node3,3.800,5.400,8.500,15.800,0,deteksi
2026-07-17 11:11:42,Node3,3.000,3.800,8.500,15.800,0,deteksi
2026-07-17 11:11:47,Node3,3.600,4.200,8.500,15.800,0,deteksi
2026-07-17 11:11:52,Node3,5.200,5.400,8.500,15.800,0,deteksi
2026-07-17 11:11:57,Node3,5.800,6.400,8.500,15.800,0,deteksi
2026-07-17 11:12:02,Node3,5.200,6.200,8.500,15.800,0,deteksi
2026-07-17 11:12:07,Node3,5.200,6.400,8.500,15.800,0,deteksi
2026-07-17 11:12:12,Node3,5.800,6.600,8.500,15.800,0,deteksi
2026-07-17 11:12:18,Node3,6.200,6.800,8.500,15.800,0,deteksi
2026-07-17 11:12:23,Node3,5.600,6.000,8.500,15.800,0,deteksi
2026-07-17 11:12:28,Node3,4.200,5.200,8.500,15.800,0,deteksi
2026-07-17 11:12:33,Node3,4.200,5.000,8.500,15.800,0,deteksi
2026-07-17 11:12:38,Node3,4.800,5.800,8.500,15.800,0,deteksi
2026-07-17 11:12:43,Node3,5.400,6.200,8.500,15.800,0,deteksi
2026-07-17 11:12:48,Node3,4.800,5.400,8.500,15.800,0,deteksi
2026-07-17 11:12:53,Node3,5.000,5.600,8.500,15.800,0,deteksi
2026-07-17 11:12:59,Node3,4.800,7.000,8.500,15.800,0,deteksi
2026-07-17 11:13:04,Node3,4.400,6.400,8.500,15.800,0,deteksi
2026-07-17 11:13:09,Node3,4.200,6.000,8.500,15.800,0,deteksi
2026-07-17 11:13:14,Node3,4.400,5.000,8.500,15.800,0,deteksi
2026-07-17 11:13:19,Node3,3.800,4.600,8.500,15.800,0,deteksi
2026-07-17 11:13:24,Node3,3.200,3.600,8.500,15.800,0,deteksi
2026-07-17 11:13:29,Node3,3.600,4.200,8.500,15.800,0,deteksi
2026-07-17 11:13:35,Node3,4.200,4.600,8.500,15.800,0,deteksi
2026-07-17 11:13:40,Node3,4.000,4.600,8.500,15.800,0,deteksi
2026-07-17 11:13:45,Node3,4.000,5.000,8.500,15.800,0,deteksi
2026-07-17 11:13:50,Node3,3.800,5.200,8.500,15.800,0,deteksi
2026-07-17 11:13:55,Node3,4.000,4.800,8.500,15.800,0,deteksi
2026-07-17 11:14:00,Node3,3.800,4.400,8.500,15.800,0,deteksi
2026-07-17 11:14:05,Node3,3.200,4.200,8.500,15.800,0,deteksi
2026-07-17 11:14:10,Node3,2.800,4.000,8.500,15.800,0,deteksi
2026-07-17 11:14:16,Node3,3.000,4.200,8.500,15.800,0,deteksi
2026-07-17 11:14:21,Node3,2.600,3.200,8.500,15.800,0,deteksi
2026-07-17 11:14:26,Node3,2.600,2.800,8.500,15.800,0,deteksi
2026-07-17 11:14:31,Node3,3.600,4.200,8.500,15.800,0,deteksi
2026-07-17 13:28:41,Node3,14.000,37.000,0.000,0.000,0,kalibrasi
2026-07-17 13:28:43,Node3,18.000,28.000,0.000,0.000,0,kalibrasi
2026-07-17 13:28:46,Node3,9.000,18.000,0.000,0.000,0,kalibrasi
2026-07-17 13:28:49,Node3,9.000,11.000,0.000,0.000,0,kalibrasi
2026-07-17 13:28:51,Node3,10.000,17.000,0.000,0.000,0,kalibrasi
2026-07-17 13:28:54,Node3,7.000,11.000,0.000,0.000,0,kalibrasi
2026-07-17 13:28:56,Node3,6.000,8.000,0.000,0.000,0,kalibrasi
2026-07-17 13:28:59,Node3,8.000,11.000,0.000,0.000,0,kalibrasi
2026-07-17 13:29:01,Node3,8.000,13.000,0.000,0.000,0,kalibrasi
2026-07-17 13:29:04,Node3,8.000,15.000,0.000,0.000,0,kalibrasi
2026-07-17 13:29:07,Node3,4.000,5.000,0.000,0.000,0,kalibrasi
2026-07-17 13:29:09,Node3,9.000,12.000,0.000,0.000,0,kalibrasi
2026-07-17 13:29:12,Node3,4.000,12.000,0.000,0.000,0,kalibrasi
2026-07-17 13:29:14,Node3,7.000,20.000,0.000,0.000,0,kalibrasi
2026-07-17 13:29:17,Node3,13.000,26.000,0.000,0.000,0,kalibrasi
2026-07-17 13:29:19,Node3,12.000,15.000,0.000,0.000,0,kalibrasi
2026-07-17 13:29:22,Node3,12.000,21.000,0.000,0.000,0,kalibrasi
2026-07-17 13:29:25,Node3,11.000,34.000,0.000,0.000,0,kalibrasi
2026-07-17 13:29:27,Node3,10.000,11.000,0.000,0.000,0,kalibrasi
2026-07-17 13:29:30,Node3,12.000,25.000,0.000,0.000,0,kalibrasi
2026-07-17 13:29:42,Node3,8.000,11.600,9.550,17.500,0,deteksi
2026-07-17 13:29:48,Node3,6.000,8.800,9.550,17.500,0,deteksi
2026-07-17 13:29:53,Node3,7.600,10.200,9.550,17.500,0,deteksi
2026-07-17 13:29:58,Node3,8.000,11.000,9.550,17.500,0,deteksi
2026-07-17 13:30:03,Node3,7.200,12.600,9.550,17.500,0,deteksi
2026-07-17 13:30:08,Node3,8.800,18.600,9.550,17.500,0,deteksi
2026-07-17 13:30:13,Node3,9.800,20.000,9.550,17.500,0,deteksi
2026-07-17 13:30:18,Node3,9.400,13.600,9.550,17.500,0,deteksi
2026-07-17 13:30:24,Node3,8.600,12.600,9.550,17.500,0,deteksi
2026-07-17 13:30:29,Node3,8.600,12.000,9.550,17.500,0,deteksi
2026-07-17 13:30:34,Node3,9.400,15.000,9.550,17.500,0,deteksi
2026-07-17 13:30:39,Node3,8.000,8.000,0.000,0.000,0,kalibrasi
2026-07-17 13:30:42,Node3,11.000,21.000,0.000,0.000,0,kalibrasi
2026-07-17 13:30:44,Node3,9.000,24.000,0.000,0.000,0,kalibrasi
2026-07-17 13:30:47,Node3,11.000,13.000,0.000,0.000,0,kalibrasi
2026-07-17 13:30:49,Node3,9.000,12.000,0.000,0.000,0,kalibrasi
2026-07-17 13:30:52,Node3,17.000,38.000,0.000,0.000,0,kalibrasi
2026-07-17 13:30:54,Node3,8.000,15.000,0.000,0.000,0,kalibrasi
2026-07-17 13:30:57,Node3,9.000,16.000,0.000,0.000,0,kalibrasi
2026-07-17 13:31:00,Node3,8.000,18.000,0.000,0.000,0,kalibrasi
2026-07-17 13:31:02,Node3,13.000,17.000,0.000,0.000,0,kalibrasi
2026-07-17 13:31:05,Node3,13.000,15.000,0.000,0.000,0,kalibrasi
2026-07-17 13:31:07,Node3,6.000,8.000,0.000,0.000,0,kalibrasi
2026-07-17 13:31:10,Node3,17.000,34.000,0.000,0.000,0,kalibrasi
2026-07-17 13:31:12,Node3,20.000,42.000,0.000,0.000,0,kalibrasi
2026-07-17 13:31:15,Node3,17.000,35.000,0.000,0.000,0,kalibrasi
2026-07-17 13:31:17,Node3,10.000,27.000,0.000,0.000,0,kalibrasi
2026-07-17 13:31:20,Node3,4.000,4.000,0.000,0.000,0,kalibrasi
2026-07-17 13:31:23,Node3,4.000,8.000,0.000,0.000,0,kalibrasi
2026-07-17 13:31:25,Node3,5.000,24.000,0.000,0.000,0,kalibrasi
2026-07-17 13:31:28,Node3,8.000,9.000,0.000,0.000,0,kalibrasi
2026-07-17 13:31:41,Node3,8.400,14.800,10.350,19.400,0,deteksi
2026-07-17 13:31:46,Node3,9.400,20.800,10.350,19.400,0,deteksi
2026-07-17 13:31:51,Node3,8.800,20.400,10.350,19.400,0,deteksi
2026-07-17 13:31:56,Node3,8.200,15.400,10.350,19.400,0,deteksi
2026-07-17 13:32:01,Node3,8.600,13.400,10.350,19.400,0,deteksi
2026-07-17 13:32:06,Node3,8.800,12.600,10.350,19.400,0,deteksi
2026-07-17 13:32:11,Node3,9.600,15.600,10.350,19.400,0,deteksi
2026-07-17 13:32:17,Node3,9.200,15.800,10.350,19.400,0,deteksi
2026-07-17 13:32:22,Node3,9.000,16.600,10.350,19.400,0,deteksi
2026-07-17 13:32:27,Node3,6.400,17.800,10.350,19.400,0,deteksi
2026-07-17 13:32:32,Node3,6.000,20.600,10.350,19.400,0,deteksi
2026-07-17 13:32:37,Node3,7.400,23.800,10.350,19.400,0,deteksi
2026-07-17 13:32:42,Node3,7.600,20.600,10.350,19.400,0,deteksi
2026-07-17 13:32:47,Node3,7.000,14.000,10.350,19.400,0,deteksi
2026-07-17 13:32:52,Node3,6.400,7.800,10.350,19.400,0,deteksi
2026-07-17 13:32:58,Node3,6.000,9.600,10.350,19.400,0,deteksi
2026-07-17 13:33:03,Node3,8.400,12.800,10.350,19.400,0,deteksi
2026-07-17 13:33:08,Node3,8.800,12.000,10.350,19.400,0,deteksi
2026-07-17 13:33:13,Node3,9.200,13.000,10.350,19.400,0,deteksi
2026-07-17 13:33:18,Node3,7.000,14.800,10.350,19.400,0,deteksi
2026-07-17 13:33:23,Node3,7.000,15.800,10.350,19.400,0,deteksi
2026-07-17 13:33:28,Node3,9.200,14.600,10.350,19.400,0,deteksi
2026-07-17 13:33:34,Node3,10.800,18.800,10.350,19.400,0,deteksi
2026-07-17 13:33:39,Node3,9.800,15.400,10.350,19.400,0,deteksi
2026-07-17 13:33:44,Node3,7.600,11.400,10.350,19.400,0,deteksi
2026-07-17 13:33:49,Node3,7.400,11.600,10.350,19.400,0,deteksi
2026-07-17 13:33:54,Node3,9.600,17.000,10.350,19.400,0,deteksi
2026-07-17 13:33:59,Node3,11.600,21.000,10.350,19.400,0,deteksi
2026-07-17 13:34:04,Node3,11.800,21.800,10.350,19.400,0,deteksi
2026-07-17 13:34:10,Node3,11.800,24.400,10.350,19.400,0,deteksi
2026-07-17 13:34:15,Node3,11.800,30.000,10.350,19.400,0,deteksi
2026-07-17 13:34:20,Node3,11.800,30.200,10.350,19.400,0,deteksi
2026-07-17 13:34:25,Node3,12.400,32.600,10.350,19.400,0,deteksi
2026-07-17 13:34:30,Node3,12.400,37.800,10.350,19.400,0,deteksi
2026-07-17 13:34:35,Node3,12.000,35.400,10.350,19.400,0,deteksi
2026-07-17 13:34:40,Node3,13.400,31.800,10.350,19.400,0,deteksi
2026-07-17 13:34:45,Node3,13.600,34.000,10.350,19.400,0,deteksi
2026-07-17 13:34:51,Node3,14.800,34.000,10.350,19.400,0,deteksi
2026-07-17 13:34:56,Node3,14.200,36.200,10.350,19.400,0,deteksi
2026-07-17 13:35:01,Node3,13.600,33.600,10.350,19.400,0,deteksi
2026-07-17 13:35:06,Node3,13.600,30.200,10.350,19.400,0,deteksi
2026-07-17 13:35:11,Node3,12.400,27.000,10.350,19.400,0,deteksi
2026-07-17 13:35:16,Node3,10.800,20.400,10.350,19.400,0,deteksi
2026-07-17 13:36:38,Node3,8.000,12.000,0.000,0.000,0,kalibrasi
2026-07-17 13:36:41,Node3,10.000,12.000,0.000,0.000,0,kalibrasi
2026-07-17 13:36:44,Node3,9.000,13.000,0.000,0.000,0,kalibrasi
2026-07-17 13:36:46,Node3,6.000,9.000,0.000,0.000,0,kalibrasi
2026-07-17 13:36:49,Node3,8.000,10.000,0.000,0.000,0,kalibrasi
2026-07-17 13:36:51,Node3,6.000,8.000,0.000,0.000,0,kalibrasi
2026-07-17 13:36:54,Node3,9.000,11.000,0.000,0.000,0,kalibrasi
2026-07-17 13:36:56,Node3,9.000,10.000,0.000,0.000,0,kalibrasi
2026-07-17 13:36:59,Node3,8.000,9.000,0.000,0.000,0,kalibrasi
2026-07-17 13:37:02,Node3,9.000,18.000,0.000,0.000,0,kalibrasi
2026-07-17 13:37:04,Node3,10.000,13.000,0.000,0.000,0,kalibrasi
2026-07-17 13:37:07,Node3,6.000,8.000,0.000,0.000,0,kalibrasi
2026-07-17 13:37:09,Node3,9.000,14.000,0.000,0.000,0,kalibrasi
2026-07-17 13:37:12,Node3,12.000,17.000,0.000,0.000,0,kalibrasi
2026-07-17 13:37:14,Node3,9.000,10.000,0.000,0.000,0,kalibrasi
2026-07-17 13:37:17,Node3,7.000,8.000,0.000,0.000,0,kalibrasi
2026-07-17 13:37:20,Node3,6.000,9.000,0.000,0.000,0,kalibrasi
2026-07-17 13:37:22,Node3,7.000,8.000,0.000,0.000,0,kalibrasi
2026-07-17 13:37:25,Node3,6.000,9.000,0.000,0.000,0,kalibrasi
2026-07-17 13:37:27,Node3,10.000,14.000,0.000,0.000,0,kalibrasi
2026-07-17 13:37:40,Node3,7.400,10.800,8.200,11.100,0,deteksi
2026-07-17 13:37:45,Node3,7.800,9.800,8.200,11.100,0,deteksi
2026-07-17 13:37:50,Node3,9.000,12.400,8.200,11.100,0,deteksi
2026-07-17 13:37:55,Node3,10.000,15.400,8.200,11.100,0,deteksi
2026-07-17 13:38:01,Node3,9.200,14.000,8.200,11.100,0,deteksi
2026-07-17 13:38:06,Node3,8.800,13.000,8.200,11.100,0,deteksi
2026-07-17 13:38:11,Node3,7.400,11.000,8.200,11.100,0,deteksi
2026-07-17 13:38:16,Node3,7.400,13.000,8.200,11.100,0,deteksi
2026-07-17 13:38:21,Node3,6.200,11.800,8.200,11.100,0,deteksi
2026-07-17 13:38:26,Node3,6.600,13.200,8.200,11.100,0,deteksi
2026-07-17 13:38:31,Node3,8.000,17.800,8.200,11.100,0,deteksi
2026-07-17 13:38:37,Node3,10.200,24.200,8.200,11.100,1,deteksi
2026-07-17 13:38:42,Node3,10.000,24.800,8.200,11.100,1,deteksi
2026-07-17 13:38:47,Node3,11.000,20.800,8.200,11.100,1,deteksi
2026-07-17 13:38:52,Node3,10.400,16.600,8.200,11.100,0,deteksi
2026-07-17 13:38:57,Node3,10.000,16.800,8.200,11.100,0,deteksi
2026-07-17 13:39:02,Node3,9.400,17.000,8.200,11.100,0,deteksi
2026-07-17 13:39:07,Node3,9.200,17.600,8.200,11.100,0,deteksi
2026-07-17 13:39:13,Node3,10.000,19.200,8.200,11.100,0,deteksi
2026-07-17 13:39:18,Node3,10.400,21.200,8.200,11.100,1,deteksi
2026-07-17 13:39:23,Node3,11.400,22.000,8.200,11.100,1,deteksi
2026-07-17 13:39:28,Node3,11.200,19.800,8.200,11.100,0,deteksi
2026-07-17 13:39:33,Node3,11.200,19.400,8.200,11.100,0,deteksi
2026-07-17 13:39:39,Node3,12.600,25.800,8.200,11.100,1,deteksi
2026-07-17 13:39:43,Node3,11.200,42.000,8.200,11.100,1,deteksi
2026-07-17 13:39:48,Node3,10.000,41.200,8.200,11.100,1,deteksi
2026-07-17 13:39:54,Node3,10.000,25.800,8.200,11.100,1,deteksi
2026-07-17 13:39:59,Node3,10.400,18.600,8.200,11.100,0,deteksi
2026-07-17 13:40:04,Node3,10.800,18.000,8.200,11.100,0,deteksi
2026-07-17 17:49:41,Node3,8.000,18.000,0.000,0.000,0,kalibrasi
2026-07-17 17:49:43,Node3,10.000,19.000,0.000,0.000,0,kalibrasi
2026-07-17 17:49:46,Node3,8.000,33.000,0.000,0.000,0,kalibrasi
2026-07-17 17:49:48,Node3,12.000,23.000,0.000,0.000,0,kalibrasi
2026-07-17 17:49:51,Node3,14.000,22.000,0.000,0.000,0,kalibrasi
2026-07-17 17:49:53,Node3,10.000,18.000,0.000,0.000,0,kalibrasi
2026-07-17 17:49:56,Node3,14.000,22.000,0.000,0.000,0,kalibrasi
2026-07-17 17:49:59,Node3,11.000,21.000,0.000,0.000,0,kalibrasi
2026-07-17 17:50:01,Node3,13.000,29.000,0.000,0.000,0,kalibrasi
2026-07-17 17:50:04,Node3,11.000,16.000,0.000,0.000,0,kalibrasi
2026-07-17 17:50:06,Node3,10.000,17.000,0.000,0.000,0,kalibrasi
2026-07-17 17:50:09,Node3,12.000,21.000,0.000,0.000,0,kalibrasi
2026-07-17 17:50:11,Node3,13.000,18.000,0.000,0.000,0,kalibrasi
2026-07-17 17:50:14,Node3,10.000,15.000,0.000,0.000,0,kalibrasi
2026-07-17 17:50:17,Node3,7.000,30.000,0.000,0.000,0,kalibrasi
2026-07-17 17:50:19,Node3,10.000,15.000,0.000,0.000,0,kalibrasi
2026-07-17 17:50:22,Node3,10.000,21.000,0.000,0.000,0,kalibrasi
2026-07-17 17:50:24,Node3,10.000,16.000,0.000,0.000,0,kalibrasi
2026-07-17 17:50:27,Node3,9.000,16.000,0.000,0.000,0,kalibrasi
2026-07-17 17:50:29,Node3,10.000,15.000,0.000,0.000,0,kalibrasi
2026-07-17 17:50:42,Node3,10.200,17.800,10.600,20.250,0,deteksi
2026-07-17 17:50:47,Node3,8.800,15.600,10.600,20.250,0,deteksi
2026-07-17 17:50:53,Node3,8.200,15.800,10.600,20.250,0,deteksi
2026-07-17 17:52:06,Node3,9.200,19.600,10.600,20.250,0,deteksi
2026-07-17 17:52:11,Node3,10.200,22.000,10.600,20.250,0,deteksi
2026-07-17 17:52:16,Node3,9.800,22.400,10.600,20.250,0,deteksi
2026-07-17 17:52:21,Node3,11.000,21.000,10.600,20.250,0,deteksi
2026-07-17 17:52:26,Node3,11.600,21.600,10.600,20.250,0,deteksi
2026-07-17 17:52:31,Node3,12.000,22.600,10.600,20.250,0,deteksi
2026-07-17 17:52:36,Node3,11.600,22.000,10.600,20.250,0,deteksi
2026-07-17 17:52:42,Node3,11.200,21.000,10.600,20.250,0,deteksi
2026-07-17 17:52:47,Node3,11.200,23.600,10.600,20.250,0,deteksi
2026-07-17 17:52:52,Node3,10.800,24.600,10.600,20.250,0,deteksi
2026-07-17 17:52:57,Node3,12.600,27.200,10.600,20.250,0,deteksi
2026-07-17 17:53:02,Node3,15.200,31.000,10.600,20.250,0,deteksi
2026-07-17 17:53:07,Node3,17.200,36.800,10.600,20.250,1,deteksi
2026-07-17 17:53:12,Node3,17.000,39.600,10.600,20.250,1,deteksi
2026-07-17 17:53:18,Node3,16.400,37.200,10.600,20.250,1,deteksi
2026-07-17 17:53:23,Node3,13.600,34.600,10.600,20.250,0,deteksi
2026-07-17 17:53:28,Node3,14.400,36.400,10.600,20.250,1,deteksi
2026-07-17 17:53:33,Node3,14.600,34.200,10.600,20.250,0,deteksi
2026-07-17 17:53:38,Node3,14.000,34.400,10.600,20.250,0,deteksi
2026-07-17 17:53:43,Node3,12.800,36.800,10.600,20.250,1,deteksi
2026-07-17 17:53:48,Node3,12.800,36.200,10.600,20.250,1,deteksi
2026-07-17 17:53:57,Node3,11.600,39.400,10.600,20.250,1,deteksi
2026-07-17 17:54:02,Node3,11.600,40.800,10.600,20.250,1,deteksi
2026-07-17 17:54:08,Node3,12.000,35.400,10.600,20.250,0,deteksi
2026-07-17 17:54:13,Node3,14.000,28.800,10.600,20.250,0,deteksi
2026-07-17 17:54:18,Node3,13.400,28.000,10.600,20.250,0,deteksi
2026-07-17 17:54:23,Node3,11.800,28.000,10.600,20.250,0,deteksi
2026-07-17 17:54:28,Node3,12.200,30.200,10.600,20.250,0,deteksi
2026-07-17 17:54:33,Node3,14.200,32.600,10.600,20.250,0,deteksi
2026-07-17 17:54:38,Node3,13.800,32.400,10.600,20.250,0,deteksi
2026-07-17 17:54:46,Node3,11.800,27.600,10.600,20.250,0,deteksi
2026-07-17 17:54:51,Node3,11.600,28.000,10.600,20.250,0,deteksi
2026-07-17 17:54:56,Node3,11.000,29.400,10.600,20.250,0,deteksi
2026-07-17 17:55:01,Node3,11.800,28.600,10.600,20.250,0,deteksi
2026-07-17 17:55:07,Node3,12.600,27.400,10.600,20.250,0,deteksi
2026-07-17 17:55:12,Node3,13.000,28.400,10.600,20.250,0,deteksi
2026-07-17 17:55:17,Node3,13.400,29.600,10.600,20.250,0,deteksi
2026-07-17 17:55:22,Node3,13.800,32.000,10.600,20.250,0,deteksi
2026-07-17 17:55:27,Node3,13.800,34.200,10.600,20.250,0,deteksi
2026-07-17 17:55:32,Node3,14.600,36.200,10.600,20.250,1,deteksi
2026-07-17 17:55:37,Node3,14.800,34.800,10.600,20.250,0,deteksi
2026-07-17 17:55:43,Node3,15.400,34.200,10.600,20.250,0,deteksi
2026-07-17 17:55:48,Node3,15.200,34.600,10.600,20.250,0,deteksi
2026-07-17 17:55:53,Node3,13.800,31.800,10.600,20.250,0,deteksi
2026-07-17 17:55:58,Node3,10.200,24.600,10.600,20.250,0,deteksi
2026-07-17 17:56:03,Node3,9.000,20.000,10.600,20.250,0,deteksi
2026-07-17 17:56:08,Node3,10.200,18.000,10.600,20.250,0,deteksi
2026-07-17 20:51:55,Node3,12.000,31.000,0.000,0.000,0,kalibrasi
2026-07-17 20:51:57,Node2,9.000,17.000,0.000,0.000,0,kalibrasi
2026-07-17 20:52:00,Node3,10.000,32.000,0.000,0.000,0,kalibrasi
2026-07-17 20:52:02,Node2,7.000,27.000,0.000,0.000,0,kalibrasi
2026-07-17 20:52:05,Node3,8.000,31.000,0.000,0.000,0,kalibrasi
2026-07-17 20:52:08,Node2,7.000,26.000,0.000,0.000,0,kalibrasi
2026-07-17 20:52:10,Node3,8.000,35.000,0.000,0.000,0,kalibrasi
2026-07-17 20:52:13,Node2,10.000,31.000,0.000,0.000,0,kalibrasi
2026-07-17 20:52:15,Node3,13.000,37.000,0.000,0.000,0,kalibrasi
2026-07-17 20:52:18,Node2,6.000,15.000,0.000,0.000,0,kalibrasi
2026-07-17 20:52:20,Node3,13.000,22.000,0.000,0.000,0,kalibrasi
2026-07-17 20:52:23,Node2,8.000,18.000,0.000,0.000,0,kalibrasi
2026-07-17 20:52:26,Node3,6.000,26.000,0.000,0.000,0,kalibrasi
2026-07-17 20:52:28,Node2,9.000,30.000,0.000,0.000,0,kalibrasi
2026-07-17 20:52:31,Node3,12.000,24.000,0.000,0.000,0,kalibrasi
2026-07-17 20:52:33,Node2,10.000,19.000,0.000,0.000,0,kalibrasi
2026-07-17 20:52:36,Node3,13.000,23.000,0.000,0.000,0,kalibrasi
2026-07-17 20:52:38,Node2,10.000,19.000,0.000,0.000,0,kalibrasi
2026-07-17 20:52:41,Node3,12.000,23.000,0.000,0.000,0,kalibrasi
2026-07-17 20:52:43,Node2,8.000,23.000,0.000,0.000,0,kalibrasi
2026-07-17 20:52:46,Node3,15.000,26.000,0.000,0.000,0,kalibrasi
2026-07-17 20:52:48,Node2,6.000,22.000,0.000,0.000,0,kalibrasi
2026-07-17 20:52:51,Node3,12.000,29.000,0.000,0.000,0,kalibrasi
2026-07-17 20:52:54,Node2,9.000,28.000,0.000,0.000,0,kalibrasi
2026-07-17 20:52:56,Node3,12.000,22.000,0.000,0.000,0,kalibrasi
2026-07-17 20:52:59,Node2,11.000,21.000,0.000,0.000,0,kalibrasi
2026-07-17 20:53:01,Node3,12.000,33.000,0.000,0.000,0,kalibrasi
2026-07-17 20:53:04,Node2,8.000,33.000,0.000,0.000,0,kalibrasi
2026-07-17 20:53:06,Node3,9.000,29.000,0.000,0.000,0,kalibrasi
2026-07-17 20:53:13,Node3,12.000,30.000,0.000,0.000,0,kalibrasi
2026-07-17 20:53:15,Node2,8.000,33.000,0.000,0.000,0,kalibrasi
2026-07-17 20:53:18,Node3,11.000,37.000,0.000,0.000,0,kalibrasi
2026-07-17 20:53:20,Node2,8.000,29.000,0.000,0.000,0,kalibrasi
2026-07-17 20:53:23,Node3,11.000,25.000,0.000,0.000,0,kalibrasi
2026-07-17 20:53:25,Node2,10.000,25.000,0.000,0.000,0,kalibrasi
2026-07-17 20:53:28,Node3,14.000,28.000,0.000,0.000,0,kalibrasi
2026-07-17 20:53:31,Node2,6.000,19.000,0.000,0.000,0,kalibrasi
2026-07-17 20:53:33,Node3,6.000,33.000,0.000,0.000,0,kalibrasi
2026-07-17 20:53:36,Node2,11.000,19.000,0.000,0.000,0,kalibrasi
2026-07-17 20:53:41,Node2,11.000,17.000,0.000,0.000,0,kalibrasi
2026-07-17 20:53:59,Node3,12.000,27.800,11.050,28.800,0,deteksi
2026-07-17 20:54:06,Node2,8.800,25.400,8.600,23.550,0,deteksi
2026-07-17 20:54:09,Node3,11.000,25.400,11.050,28.800,0,deteksi
2026-07-17 20:54:17,Node2,8.200,25.000,8.600,23.550,0,deteksi
2026-07-17 20:54:19,Node3,11.000,23.200,11.050,28.800,0,deteksi
2026-07-17 20:54:27,Node2,8.600,22.800,8.600,23.550,0,deteksi
2026-07-17 20:54:29,Node3,9.600,24.000,11.050,28.800,0,deteksi
2026-07-17 20:54:37,Node2,8.600,22.400,8.600,23.550,0,deteksi
2026-07-17 20:54:40,Node3,10.200,26.200,11.050,28.800,0,deteksi
2026-07-17 20:54:47,Node2,10.200,22.000,8.600,23.550,0,deteksi
2026-07-17 20:54:50,Node3,12.600,27.600,11.050,28.800,0,deteksi
2026-07-17 20:54:57,Node2,9.200,22.600,8.600,23.550,0,deteksi
2026-07-17 20:55:00,Node3,12.000,24.800,11.050,28.800,0,deteksi
2026-07-17 20:55:08,Node2,9.200,20.800,8.600,23.550,0,deteksi
2026-07-17 20:55:10,Node3,11.200,24.600,11.050,28.800,0,deteksi
2026-07-17 20:55:18,Node2,9.600,21.200,8.600,23.550,0,deteksi
2026-07-17 20:55:20,Node3,10.600,30.400,11.050,28.800,0,deteksi
2026-07-17 20:55:28,Node2,8.000,24.000,8.600,23.550,0,deteksi
2026-07-17 20:55:31,Node3,10.000,35.000,11.050,28.800,0,deteksi
2026-07-17 20:55:38,Node2,8.400,22.400,8.600,23.550,0,deteksi
2026-07-17 20:55:41,Node3,10.800,30.800,11.050,28.800,0,deteksi
2026-07-17 20:55:49,Node2,8.400,21.400,8.600,23.550,0,deteksi
2026-07-17 20:55:51,Node3,11.800,26.400,11.050,28.800,0,deteksi
2026-07-17 20:55:59,Node2,8.200,20.400,8.600,23.550,0,deteksi
2026-07-17 20:56:01,Node3,11.800,25.400,11.050,28.800,0,deteksi
2026-07-17 20:56:09,Node2,7.000,20.200,8.600,23.550,0,deteksi
2026-07-17 20:56:12,Node3,10.800,24.600,11.050,28.800,0,deteksi
2026-07-17 20:56:23,Node3,10.200,23.600,11.050,28.800,0,deteksi
2026-07-17 20:56:26,Node2,6.000,22.400,8.600,23.550,0,deteksi
2026-07-17 20:56:33,Node3,10.200,26.400,11.050,28.800,0,deteksi
2026-07-17 20:56:36,Node2,6.000,22.200,8.600,23.550,0,deteksi
2026-07-17 20:56:44,Node3,12.400,28.000,11.050,28.800,0,deteksi
2026-07-17 20:56:46,Node2,7.200,19.200,8.600,23.550,0,deteksi
2026-07-17 20:56:54,Node3,12.400,26.800,11.050,28.800,0,deteksi
2026-07-17 20:56:56,Node2,7.800,17.800,8.600,23.550,0,deteksi
2026-07-17 20:57:04,Node3,11.000,27.400,11.050,28.800,0,deteksi
2026-07-17 20:57:07,Node2,7.400,20.200,8.600,23.550,0,deteksi
2026-07-17 20:57:14,Node3,9.600,27.000,11.050,28.800,0,deteksi
2026-07-21 23:31:15,Node3,5.000,17.000,0.000,0.000,0,kalibrasi
2026-07-21 23:31:16,Node1,11.000,24.000,0.000,0.000,0,kalibrasi
2026-07-21 23:31:17,Node2,12.000,14.000,0.000,0.000,0,kalibrasi
2026-07-21 23:31:19,Node3,7.000,10.000,0.000,0.000,0,kalibrasi
2026-07-21 23:31:20,Node1,8.000,13.000,0.000,0.000,0,kalibrasi
2026-07-21 23:31:21,Node2,13.000,32.000,0.000,0.000,0,kalibrasi
